student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19
9789,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1
10019,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0
10087,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1
23158,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0
23132,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
22973,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0
23015,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23037,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0
52641,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0
7136,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0
4157,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1
4020,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
36975,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
36903,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1
36943,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0
36982,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1
37090,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1
4127,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
4156,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
58192,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0
4093,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0
22079,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1
41621,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0
4019,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1
4092,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0
4011,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
3978,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3979,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10088,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1
10086,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0
53873,0,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
10164,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0
4240,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
4082,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
4155,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0
3982,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
4188,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4081,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4012,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1
4142,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1
4200,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0
4109,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
37016,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
36869,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1
37059,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1
22161,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1
37091,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
36977,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
37093,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0
9996,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0
9845,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0
9604,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
10177,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
9844,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1
10014,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
9602,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0
58203,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
37065,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0
13491,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
37094,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
36870,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
53620,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
36871,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
13546,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
52357,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1
36904,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
20560,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0
36984,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1
13748,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
52352,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0
37066,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
36980,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1
37095,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
37132,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1
37092,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
36868,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
36942,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0
20561,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,0
6352,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
41549,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1
24475,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
24306,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
36986,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
20588,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
24369,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
37135,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
20439,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
37060,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1
1851,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
37003,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24469,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24097,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13594,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1
13393,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1
53612,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
13490,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1
30741,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1
43813,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0
53744,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0
10627,1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0
10669,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
43557,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
10793,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0
10565,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10729,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
13592,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0
13644,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
13687,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
13468,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
13489,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
13545,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
13716,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0
10791,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0
13750,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
13686,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0
13645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
10501,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1
43972,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
10733,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
36902,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
36981,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0
10477,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1
22368,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
5904,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
10479,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
36979,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
9944,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
36941,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36901,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
13591,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0
9774,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1
9777,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0
9606,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
10849,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
10813,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0
9607,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0
10550,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1
10000,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
56479,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1
5869,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0
9776,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
19685,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0
9997,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
10878,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10159,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1
9929,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
35598,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
35609,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
55858,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0
35601,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9999,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0
10158,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1
35617,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
9928,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0
35624,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
9927,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
35616,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9931,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0
35599,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0
41818,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
9998,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
1200,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1202,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
1203,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
1204,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1
1205,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0
25329,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1
1207,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
1208,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
44918,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1210,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0
1211,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
39072,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
25528,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1
16387,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
16487,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
1212,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
1213,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1
24290,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0
1214,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0
1216,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24528,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
24736,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
20468,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
52463,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0
24624,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1
52458,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,1
34029,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1
34030,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
33910,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
34178,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
33905,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
33854,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0
55578,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1
34180,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
33968,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
34181,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1
33912,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1
33780,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,0,1
33723,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
33850,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
24835,1,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0
24521,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40761,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
40592,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1
40334,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0
25192,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0
40335,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
41004,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
52439,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24848,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
24970,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
24733,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0
24522,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1
25325,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24519,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1
25190,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
24622,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
24731,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24843,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
25066,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
40706,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
40884,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
56733,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
41008,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0
40412,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
40713,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
40510,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1
40148,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
40709,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17678,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0
40711,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0
22169,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
40825,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
40707,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1
41072,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1
41073,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34031,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0
40336,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1
40708,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
40479,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0
40963,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0
40509,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
24749,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
40466,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1
25204,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
52483,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,1
25205,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0
52477,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0
25208,1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0
40391,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
40641,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0
40149,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40639,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
40885,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
13005,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
41009,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
40260,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
42829,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
40763,1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0
40508,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1
33397,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
40643,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
40871,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
38989,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
52885,1,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1
40714,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
40640,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1
40762,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0
40591,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
45130,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
44917,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
45144,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1
44908,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1
44915,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0
52712,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1
52720,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
52703,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1
24980,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0
52686,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1
24981,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
52991,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0
52679,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1
45536,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,1
44827,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
45129,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
44912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
45340,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1
45140,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0
45131,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
25681,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0
5641,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0
52745,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
52743,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0
58198,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0
12510,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1
52741,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
52737,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0
52728,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,1
45438,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
45010,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0
45341,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,1
45338,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
45529,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1
45132,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0
44824,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0
45081,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0
45342,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0
45432,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
45018,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1
44823,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
45402,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0
45013,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0
44828,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
45142,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
45017,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0
45137,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
25931,1,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0
52850,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0
18531,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,1
12150,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1
30717,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
26126,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1
52827,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0
52834,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
45528,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
55800,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1
25740,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1
10085,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0
26221,0,1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0
39698,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1
52749,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0
52752,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
24239,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
5522,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
24631,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0
29625,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
52461,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1
52449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
