student,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19
7419,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
7499,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
11932,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1
12250,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
12431,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
53491,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1
12493,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0
11300,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
12254,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1
12532,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
10044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
12101,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0
41592,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0
41600,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12308,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
54207,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
41590,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
12403,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0
14651,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1
56683,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
7708,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
41377,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
7328,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24349,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1
56655,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
41376,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
31901,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
11298,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
25572,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1
11211,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1
11471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2453,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1
11114,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0
11614,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
56423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11469,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1
56432,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
11115,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
11208,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1
25704,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,1,0
41452,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
41455,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1
41640,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1
41424,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1
41591,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0
11209,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1
11470,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1
11040,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
56383,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1
11299,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
11116,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
11386,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1
11467,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0
11113,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0
11468,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
41385,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
41341,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
55105,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
18552,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
54613,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1
7125,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39741,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
13641,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
53403,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0
29460,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
29378,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0
55818,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1
29463,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
54472,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
29464,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1
12674,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1
29417,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,1
12445,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1
58029,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0
44742,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
44778,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1
53705,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
44762,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
7505,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
13464,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,1
12676,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1
7360,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
7204,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1
30089,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1
39855,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1
12675,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1
34625,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1
53380,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0
12268,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34024,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1
12597,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0
12158,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1
29415,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0
19681,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
44637,1,1,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1
12244,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0
44684,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0
30131,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
44703,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1
12447,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
44779,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1
44781,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
44706,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1
44705,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
32783,0,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0
7658,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1
7427,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
7583,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0
7497,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0
7662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
33488,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
55260,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
7502,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
12556,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
7210,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
7498,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7267,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0
7362,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
7501,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7120,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1
7420,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0
54398,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
7269,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
54783,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
20197,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
13034,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1
20196,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0
40463,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
55318,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
40731,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1
40367,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1
15622,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40128,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1
40625,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
32031,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1
24288,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1
40243,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
40995,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
38103,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1
24352,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1
32078,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1
40483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24110,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
38105,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
37901,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1
24112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24414,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
53996,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
11673,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0
22501,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
22580,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
24167,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
28355,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1
40626,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1
40611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37689,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
37923,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1
11210,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
37924,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1
37604,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
28211,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
9644,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0
22604,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0
9842,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1
56536,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1
22562,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0
9966,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
10136,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1
38026,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
36470,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1
36662,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
37491,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0
26479,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1
53366,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1
55350,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
37489,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
37374,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
37259,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
37693,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
37373,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
37702,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1
37563,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0
37806,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1
6233,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1
37887,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0
40983,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1
40119,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1
55303,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
40981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40589,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
40853,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1
40588,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
40328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40864,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1
56777,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0
40727,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
55312,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40612,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
40482,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1
40996,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
42986,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1
40852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40365,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1
40224,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1
40485,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
40622,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0
40850,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1
40705,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1
56793,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
13060,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,1
40354,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0
40130,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
40851,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0
41069,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
40134,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
40118,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1
16443,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1
40862,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
40740,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1
40624,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
40368,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
31939,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0
31897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31892,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1
40350,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1
40116,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1
40228,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1
40480,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1
40247,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0
31986,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0
40742,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1
40848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
31798,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
40220,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
40994,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1
40979,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
31934,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1
31751,1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0
31973,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
32018,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1
40873,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
40609,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40352,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
40115,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0
40978,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56796,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
40988,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
40610,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
10033,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
24419,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
24467,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53504,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
24408,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1
24363,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
53144,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
24299,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10034,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1
24300,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1
9551,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1
40741,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1
24302,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1
24234,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0
38945,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1
10137,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
10109,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
31856,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1
38104,1,1,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0
37463,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1
43546,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1
55364,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0
24236,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1
37464,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
37465,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
30565,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0
24454,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
24223,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1
24407,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
24106,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24508,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
28398,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,1
24105,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
31754,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1
31992,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
40357,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
55000,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1
31784,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
24412,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
37260,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
24172,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
38003,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0
24230,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
24287,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0
24361,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1
24360,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1
24415,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1
31941,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
24362,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1
54948,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1
31859,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1
32030,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
40221,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
40227,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1
40849,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1
40489,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
40231,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1
37900,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,1
28174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40730,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1
40117,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1
24466,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1
24065,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0
34765,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
24298,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
24297,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
24114,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
42728,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0
53100,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
40984,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
24296,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1
40980,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1
37902,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1
37578,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0
40355,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1
40486,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
40121,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
40623,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1
31937,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1
40744,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
31933,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1
40122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40226,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
12911,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1
13062,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
6326,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1
24353,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1
24113,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0
24067,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0
40127,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1
40982,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1
